Date,BTC,ETH,BTC_MA50
2020-02-08 23:59:59,9865.11946905,223.146521744,8333.9150926148
2020-02-09 23:59:59,10116.673759,228.578569991,8392.4253984122
2020-02-10 23:59:59,9856.61149362,223.52269963,8439.325847438198
2020-02-11 23:59:59,10208.2362609,235.851199501,8496.378007322
2020-02-12 23:59:59,10326.0545246,265.406126106,8556.448448636
2020-02-13 23:59:59,10214.3794638,268.099256044,8615.232923343
2020-02-14 23:59:59,10312.1160909,284.217509609,8676.695904660799
2020-02-15 23:59:59,9889.42462838,264.728585265,8728.682626867801
2020-02-16 23:59:59,9934.43339025,259.894703492,8781.0114939912
2020-02-17 23:59:59,9690.14261814,266.363446303,8826.3612945744
2020-02-18 23:59:59,10141.9963705,281.944579134,8883.3413204278
2020-02-19 23:59:59,9633.38688518,259.763962739,8932.137078562799
2020-02-20 23:59:59,9608.47590343,257.949455024,8980.303108776601
2020-02-21 23:59:59,9686.44119763,265.600612524,9034.322532716998
2020-02-22 23:59:59,9663.18182933,262.331720974,9080.6884856354
2020-02-23 23:59:59,9924.51522822,273.754156046,9130.9656588714
2020-02-24 23:59:59,9650.17480677,265.216417336,9175.7428084716
2020-02-25 23:59:59,9341.70516876,247.817592279,9207.1925310658
2020-02-26 23:59:59,8820.52220005,225.680265514,9220.329130278
2020-02-27 23:59:59,8784.49384867,226.753395276,9234.4217517168
2020-02-28 23:59:59,8672.45534996,226.760501479,9250.2894282304
2020-02-29 23:59:59,8599.50861972,219.84851255,9258.948517817
2020-03-01 23:59:59,8562.45405008,218.970599927,9269.4468510442
2020-03-02 23:59:59,8869.67031078,230.569781825,9282.990377153401
2020-03-03 23:59:59,8787.78645576,224.479622332,9295.8622159198
2020-03-04 23:59:59,8755.24589461,224.517976367,9294.4118452908
2020-03-05 23:59:59,9078.76279174,229.26818886,9299.846895619201
2020-03-06 23:59:59,9122.54557333,243.525299741,9307.8220917712
2020-03-07 23:59:59,8909.9536515,237.853095033,9307.4404112492
2020-03-08 23:59:59,8108.11629101,200.689052256,9290.7465590052
2020-03-09 23:59:59,7923.6447033,201.986327111,9275.0945504726
2020-03-10 23:59:59,7909.72939346,200.767247427,9260.1362795534
2020-03-11 23:59:59,7911.43012933,194.868528471,9243.4469863734
